HOME_PURCHASE_STATUS,DEVICE_TYPE,USER_VISIT_TYPE,YEAR_BUILT,Q2B_DENSITY,RESIDENCE_TYPE,CONSTRUCTION_TYPE,REPLACEMENT_AMOUNT_NUMBER,SQUARE_FOOTAGE,Type,TOTAL_RPA,TOTAL_RPU,TOTAL_REVENUE,UNIQUE_PURCHASE_CLICKS,UNIQUE_BRIDGE_CLICKS,IS_SITE_APPLICANT,IS_SITE_CUSTOMER
Rent,Mobile,Returning,1969,0.5564618327561798,Single Family,Frame,366882.1559776538,2343.7487787753034,link click,161.88658134946579,344.0034270154984,233.94941250481244,3,4,Yes,Yes
Rent,Mobile,Returning,1985,0.646694511386368,Condo,Frame,444217.436425838,2774.059767714293,link click,203.58685667922924,640.4956984559478,116.65144010510313,4,8,Yes,Yes
Own,Mobile,Returning,1998,0.2987383535289351,Apartment,Frame,447819.7013427832,2780.86708761348,link click,677.129297634525,304.2067060409675,63.20252573298351,3,3,Yes,No
Rent,Mobile,Returning,1993,0.6910424932698866,Apartment,Masonry,347416.99863618426,2674.1185110240613,link click,79.66342069729927,232.7708716310487,389.7298506589012,0,2,Yes,No
Rent,Mobile,New,1966,0.23683366368980552,Apartment,Frame,254119.8741637291,1470.2368642815236,link click,192.64659998840847,168.5325048395993,47.55587826044172,1,1,No,No
Rent,Mobile,Returning,1999,0.6715070492635331,Condo,Brick,380460.445465903,2492.01675044043,link click,225.43296793926532,147.38242645413197,32.670330844654735,2,3,Yes,No
Rent,Desktop,Returning,2006,0.44942414339838777,Condo,Brick,352265.0793277013,2862.547841845313,link click,652.2509992408576,53.8671494748729,194.26286018988392,1,2,Yes,Yes
Own,Desktop,New,1976,0.5100054925914237,Condo,Mixed,435386.91861252574,3071.706811481058,link click,139.7064931427068,297.04444549507843,209.5894191009988,2,10,Yes,No
Own,Mobile,Returning,2007,0.38120843385720926,Townhome,Frame,359216.21440835274,2727.7467019720098,link click,36.67099643345972,216.24794113976105,220.944469716878,0,1,Yes,No
Own,Mobile,Returning,2022,0.4594917090501704,Single Family,Mixed,382473.28070952086,2353.317577099383,link click,113.11405760292295,258.922305554162,708.9703831247231,4,1,Yes,Yes
Own,Desktop,New,1976,0.506330554915502,Single Family,Frame,271850.47009804886,1885.8238331506716,link click,451.9036153682521,61.81521564693847,461.0287126978111,2,3,No,No
Rent,Desktop,Returning,1979,0.3055358134446784,Single Family,Frame,295357.8842520708,2139.9220668215007,link click,534.7650436771974,33.80128760265164,890.4332350973082,0,4,No,Yes
Own,Mobile,New,1994,0.6345135000183285,Condo,Frame,287327.71698650235,1503.9406360482967,link click,47.20883376063105,111.91740109019166,59.842730691470194,2,2,Yes,Yes
Own,Desktop,Returning,1983,0.5779962461217041,Single Family,Frame,398096.1150922661,2369.4466489576607,link click,183.7846863253741,392.3892451005086,302.23606120793096,0,7,Yes,Yes
Own,Mobile,Returning,1980,0.818169853305321,Single Family,Mixed,424877.3287246322,2616.388227016195,link click,84.68444160897425,209.03065428604555,1139.0759479447063,3,4,No,Yes
Own,Mobile,New,1980,0.43104558030280515,Single Family,Frame,91046.72595231592,576.9178492772501,link click,65.95732386270694,78.60080900032519,52.800252926042816,0,1,No,No
Rent,Mobile,New,2016,0.5627071100606543,Single Family,Masonry,247173.69380782204,1881.008891270888,link click,59.15833427789179,108.36919797187355,50.231249209744426,0,2,No,No
Rent,Mobile,Returning,1954,0.7968201615193913,Single Family,Mixed,444666.16827007104,3091.5590138583307,link click,48.02140543876395,43.59326761546658,256.8707021405262,2,2,Yes,Yes
Own,Desktop,Returning,1953,0.4358542493719887,Single Family,Brick,365848.1827853097,2337.7422105127525,link click,114.67844871483025,198.5749837472822,275.95385448902226,3,4,Yes,Yes
Own,Mobile,Returning,2007,0.6007743442471962,Single Family,Brick,272682.0178347612,1676.7893417483347,link click,117.77411706707623,85.19268817987246,360.00879509589055,2,4,Yes,Yes
Rent,Mobile,Returning,2000,0.880522532902347,Condo,Mixed,225578.6711186036,1593.0706442325604,link click,20.890468415362044,70.92173808232009,108.24685594433001,4,5,No,No
Rent,Mobile,Returning,2015,0.4839004243474909,Apartment,Mixed,346948.3058143188,1795.333695081698,link click,76.43745363307036,135.41462435959397,184.97556448368172,0,2,Yes,No
Own,Desktop,Returning,1955,0.6479391703502777,Townhome,Frame,340602.68702714716,2518.6851495880624,link click,220.84520482194122,509.6429243928675,104.45121495050928,2,2,Yes,Yes
Rent,Mobile,Returning,2000,0.8356968400028348,Single Family,Mixed,284720.2190804699,1818.9805482062052,link click,103.72847626731665,205.04938406998758,324.576525030312,2,4,No,No
Rent,Mobile,Returning,1980,0.667174869577347,Single Family,Frame,402070.61600800673,2167.766472197281,link click,136.41783686480295,388.5365877321105,227.5560101281488,1,3,Yes,No
Own,Mobile,Returning,1985,0.8151117991968615,Apartment,Masonry,250595.86853062556,1731.246432589077,link click,61.610380674972845,41.09215934555479,141.15654451615927,0,2,No,Yes
Rent,Mobile,Returning,1969,0.5998345533975608,Condo,Brick,394394.2308783185,2600.6248848921805,link click,87.06491114903724,237.1126055836401,118.43636386944102,3,2,No,Yes
Rent,Mobile,New,2003,0.27562079624775637,Apartment,Frame,409895.9275123281,2626.834326232827,link click,23.351240916684965,59.02464527090895,90.95196246689983,2,3,Yes,No
Own,Mobile,Returning,1980,0.4343226838759886,Condo,Frame,204684.15228413805,1138.8239518629148,link click,77.77127594866663,230.06669675757277,345.2092349119615,0,2,No,No
Own,Desktop,Returning,1973,0.5231581138512924,Condo,Brick,291519.4528784411,1198.531805457313,link click,59.439671633524014,15.253129680222452,620.8229514405099,5,1,Yes,No
Own,Mobile,Returning,1989,0.437880958447059,Single Family,Mixed,281534.7459940507,2137.5123770397036,link click,360.9831743370596,93.58260776276106,346.0354134958535,3,7,Yes,Yes
Rent,Mobile,Returning,1994,0.4048505546775333,Condo,Frame,469436.38838133187,3225.271854332479,link click,256.63257460533293,401.5171389674892,190.32117390629972,4,2,Yes,Yes
Rent,Desktop,Returning,2003,0.47991112167272454,Townhome,Masonry,243498.277358476,1815.767966111812,link click,117.3805626988454,446.7768869019515,340.94160246575655,1,2,No,No
Own,Mobile,New,2009,0.9135537437376007,Single Family,Mixed,239923.2388385413,1346.9687316309955,link click,33.5070112405758,63.20396234000756,100.17817718165729,0,2,No,Yes
Own,Mobile,Returning,1976,0.431597513812069,Townhome,Frame,442273.8798744833,3079.239713664013,link click,30.979340218967515,321.00046253914724,530.6334102603784,0,5,Yes,No
Own,Mobile,Returning,1989,0.25983007363778865,Single Family,Mixed,332907.13446052116,2089.799089464118,link click,315.2809811187387,131.65907733300307,235.4554679734035,2,3,No,Yes
Own,Desktop,Returning,1982,0.46996735658253086,Single Family,Brick,252066.59865885883,1621.175078590432,link click,70.05445287166694,88.76323402345042,860.2969204889324,1,3,No,No
Rent,Desktop,New,2022,0.7148080667704799,Condo,Frame,371408.4308207125,3077.3339070659727,link click,90.8703130400233,35.58774630076534,266.8332475892836,0,2,Yes,No
Own,Desktop,Returning,1992,0.4658616294493727,Single Family,Mixed,260548.59634353142,1934.596817149028,link click,393.70870585722736,85.20584053533115,91.32204849973292,5,2,No,Yes
Own,Mobile,New,1992,0.5403290136971457,Townhome,Masonry,236185.39850145462,2071.127035000565,link click,30.579187495580456,186.42283980486576,106.46837748860946,0,0,No,No
Own,Mobile,New,1956,0.6641592959016518,Single Family,Frame,355863.9826234702,2372.9547666185194,link click,263.5084842887756,44.773171194417166,205.09536088840633,2,3,Yes,No
Own,Mobile,Returning,1965,0.6509001084908131,Townhome,Frame,423362.33529212273,2856.5241941133568,link click,395.66075957306714,320.5835121922311,494.6898508082554,0,2,Yes,Yes
Other,Mobile,New,1948,0.6303175436101234,Apartment,Brick,286974.52389444486,1772.1244737077072,link click,44.764761002665395,52.405286459294395,432.8233074771917,0,0,No,No
Own,Mobile,New,1977,0.36134861405659957,Townhome,Masonry,305978.5600023295,2104.535799326091,link click,105.34721887451892,92.51267637902379,128.6782553904041,1,1,No,Yes
Own,Desktop,Returning,1995,0.5655608395699225,Condo,Masonry,366127.9070667615,2038.8612820201756,link click,97.33218574849684,80.61083999093158,325.89379342155377,2,7,Yes,No
Rent,Mobile,New,1969,0.39172005468232846,Single Family,Frame,223963.42010418372,2175.618925253639,link click,49.028494432723576,126.7718261662907,77.16730832880424,0,3,No,No
Own,Mobile,New,1969,0.3906033601967245,Single Family,Brick,413313.20374298,2398.8102505979514,link click,109.05848212651685,26.989811887540448,967.491026885915,1,5,Yes,Yes
Rent,Desktop,New,2014,0.8286149722957608,Single Family,Frame,354247.4854004064,2005.621583060879,link click,46.54962141328146,30.92520411121907,99.93110343805661,0,3,Yes,Yes
Own,Desktop,New,1958,0.6377143178996417,Single Family,Brick,444563.94118826155,2777.834522574937,link click,355.2398188480447,586.8774442675867,402.97629741509957,2,5,Yes,Yes
Rent,Mobile,Returning,1948,0.2997351948963053,Single Family,Masonry,397193.76111945795,2153.8792487507344,link click,279.83133917500766,266.44496318715204,188.50996526571757,1,2,Yes,No
Own,Desktop,Returning,1952,0.6299322911275709,Condo,Frame,351543.0868569389,3002.2882778922085,link click,420.3506332813446,133.79324905033351,1574.085011238926,0,2,Yes,Yes
Other,Desktop,Returning,1995,0.5358890064897252,Condo,Brick,326183.442982063,2208.9876857050576,link click,275.7852693919901,520.2145170752493,405.3733828112899,4,3,Yes,Yes
Other,Mobile,Returning,1986,0.3545718015995551,Single Family,Frame,332463.98634025425,2657.491603647406,link click,34.992156139317984,184.2013282701533,456.29823140863914,2,1,Yes,No
Own,Desktop,Returning,2010,0.25460201996067344,Townhome,Brick,401747.34064920025,2994.018736319977,link click,972.4258941064331,49.903766705191636,170.12064012940166,5,4,Yes,Yes
Rent,Desktop,New,1961,0.3180291200288919,Apartment,Masonry,411141.865228874,3370.8526279236567,link click,592.7484754681517,269.3446903498381,643.878020676199,1,3,Yes,No
Rent,Desktop,New,2004,0.9691082132270308,Condo,Frame,398481.61927928834,2830.1905427733786,link click,988.1246844829462,688.6773216470735,29.182343650109026,2,7,Yes,No
Rent,Desktop,Returning,1990,0.5382784686545815,Condo,Frame,350391.18173284706,1890.863971153208,link click,27.33591271514659,136.59953112630976,70.83947250511932,0,3,No,No
Own,Mobile,Returning,2004,0.6618521740876783,Single Family,Frame,313135.423420143,2363.5602282877862,link click,96.75537179844846,163.81124751145902,143.8642124904511,1,2,No,Yes
Own,Mobile,New,1949,0.3208964618497533,Apartment,Brick,349642.4405343699,2106.855578461068,link click,173.96308544872758,377.8055949319697,216.98932497541367,2,3,No,Yes
Own,Mobile,New,1973,0.4964555626055141,Single Family,Frame,391532.81219908514,2051.214193402802,link click,284.35317143385413,505.1583046726854,89.41128078935039,2,3,Yes,Yes
Rent,Mobile,Returning,1983,0.5230692868798771,Single Family,Brick,308865.2363014268,1674.5208397703018,link click,53.862571614771,126.41436294768934,181.37712259689047,4,6,Yes,Yes
Own,Mobile,New,1990,0.5888419977575852,Condo,Frame,327501.9392464937,2115.7667725834453,link click,88.26098319022677,86.78191879017906,147.21343068010782,1,1,No,Yes
Own,Mobile,Returning,2003,0.44399928688965995,Condo,Masonry,328906.01520986966,2228.781240381585,link click,15.606887242463845,227.06989285267315,137.50066601429046,1,2,No,No
Rent,Mobile,Returning,1995,0.38710995470973364,Apartment,Frame,376889.75935764605,2691.4502381817315,link click,82.1282543078835,257.16124966567014,166.30952823144048,0,3,Yes,Yes
Rent,Desktop,Returning,2001,0.5442307742382345,Condo,Mixed,330025.3387026637,2444.9560938294953,link click,61.2240587303065,55.72827387855717,351.2432058640941,3,2,Yes,No
Own,Mobile,New,1953,0.5106222408164892,Condo,Frame,373124.84794639854,2342.7564973521844,link click,228.5162049876434,187.08113147789498,430.7738149482505,3,5,No,No
Rent,Mobile,Returning,2022,0.5567332517028499,Apartment,Masonry,291280.0083128202,2158.3897264792686,link click,62.82137151771833,300.51686759433,274.4335289258771,2,2,Yes,No
Own,Mobile,Returning,2013,0.25473347671984903,Apartment,Frame,280512.99851229106,2119.87598145059,link click,155.4499932005138,53.99634454658785,425.300466375966,1,1,Yes,Yes
Own,Desktop,New,2020,0.5214271801788871,Townhome,Frame,510855.7627140512,3749.993619926938,link click,460.8247080537,91.98384228276478,249.02943389428376,4,4,Yes,Yes
Rent,Desktop,New,1978,0.3145264336418846,Apartment,Frame,334931.47810212005,2499.4805550830606,link click,21.383469029016744,119.68695028450087,155.91115837605346,1,2,No,No
Rent,Mobile,Returning,1998,0.5329470085889488,Single Family,Frame,271044.78358828166,2001.762850980711,link click,51.47029923336589,45.799468408958624,120.84352910210029,1,1,No,No
Own,Mobile,Returning,1985,0.5540315381469618,Apartment,Frame,525356.8498947211,3251.2538568642963,link click,148.48102107501572,174.2287458463456,162.34929155192188,2,2,No,No
Own,Desktop,New,1976,0.468183338187824,Single Family,Mixed,418263.3618931837,2922.2454694491366,link click,189.6946635620277,291.225630189622,189.91617224891593,0,6,Yes,Yes
Rent,Mobile,New,1992,0.6172155968725938,Townhome,Brick,442187.3038309268,2995.293042114894,link click,175.21734595322735,29.3843395205054,356.33164910566023,1,3,No,Yes
Own,Mobile,Returning,1960,0.725628965345372,Single Family,Frame,374907.94235989725,2798.111017701002,link click,111.32825276126955,149.00848767913135,319.1829088798968,2,6,No,Yes
Own,Mobile,New,2006,0.25041697928172113,Single Family,Masonry,586570.3391489139,3712.9951868934872,link click,601.6820984096419,188.25882346998836,92.90041520683745,3,4,Yes,No
Own,Desktop,Returning,1951,0.6863007705188184,Single Family,Brick,236619.28223157668,1475.5871880451168,link click,74.27572152644439,93.27589588379695,89.84059657788315,3,4,Yes,Yes
Rent,Mobile,New,1947,0.6241254088619779,Condo,Brick,272354.05801412195,1260.9123730664867,link click,48.59479334579591,52.34181908816529,28.486525352124424,3,2,No,Yes
Rent,Mobile,New,2002,0.2713854694522402,Condo,Brick,317400.22931911115,1803.5365635102396,link click,142.58693887257894,192.768717104179,23.071544686653013,1,4,No,No
Own,Desktop,New,1954,0.7696172497729888,Condo,Frame,464307.86415536166,3221.628814270589,link click,69.1613667669664,174.22402507312924,290.44172984168875,1,3,No,No
Own,Desktop,Returning,2007,0.6506866550355903,Condo,Frame,402729.5413934931,3245.597922917518,link click,257.8157221366747,175.96625388494022,132.14020131203202,4,4,Yes,Yes
Own,Mobile,Returning,1959,0.8077916059559402,Single Family,Brick,394280.1505596956,2687.9766747657895,link click,161.1511363872473,113.01438411676872,218.65945683743428,1,3,Yes,Yes
Own,Desktop,New,1988,0.5603485193173809,Townhome,Brick,347533.86555079557,2142.8591401871154,link click,138.38656870666748,97.51664462748519,312.22360955286143,0,5,Yes,No
Own,Desktop,Returning,1946,0.3736379707637263,Condo,Frame,392370.35834869376,2531.8606048935508,link click,263.0143057966033,291.0128582200061,1725.2273877463326,4,3,Yes,Yes
Own,Mobile,New,1986,0.4692650119694502,Single Family,Frame,291642.37660963816,2274.868523528126,link click,139.6670655564871,126.247900039327,263.10301269325953,1,0,Yes,Yes
Own,Mobile,Returning,1945,0.4395626232914225,Townhome,Frame,304371.02998109325,2153.82454389398,link click,365.9162487753986,581.2362784524205,262.9045920045791,0,2,No,Yes
Rent,Mobile,Returning,1987,0.01,Townhome,Masonry,226744.89735416244,1254.2247324422253,link click,435.97308390585647,48.06706467802468,129.5701294071251,0,3,Yes,No
Own,Mobile,Returning,1971,0.7436547896557686,Single Family,Brick,227004.81088955438,1488.2171135274318,link click,24.484504821769114,114.96788218310365,241.36209216825793,1,4,Yes,No
Own,Mobile,New,1963,0.3118566814298694,Apartment,Frame,168076.91134428213,1337.1609079645648,link click,49.19511671994248,174.55220752815958,281.7297001570863,2,3,No,No
Own,Desktop,New,1952,0.36579788293639937,Single Family,Masonry,392821.8395568493,2494.5921417253912,link click,190.52494944153332,248.6526443143238,164.9994218510668,0,1,Yes,Yes
Other,Desktop,Returning,1971,0.2968160381282261,Condo,Frame,338496.2331242948,2106.142458977537,link click,314.37311820439527,146.7470900731882,246.31278312126517,2,3,Yes,No
Rent,Desktop,Returning,1972,0.41140858502684396,Apartment,Brick,365286.80993265274,2454.7592607727233,link click,91.06783568028567,109.76893247238259,111.08816055930068,0,4,No,No
Other,Mobile,Returning,1986,0.47221743067538735,Single Family,Masonry,350379.03258408955,2341.054947162978,link click,216.30872562913117,172.8936127720023,237.82113831313106,1,2,No,Yes
Own,Mobile,New,1998,0.9699952200036694,Single Family,Brick,362230.9210027596,2377.7372250214175,link click,495.16067881079255,145.46932399397372,49.26980046260915,0,5,Yes,Yes
Rent,Mobile,New,2012,0.5675109825543194,Condo,Brick,433471.11808234034,3043.040660523532,link click,150.2581910208052,184.64359347889294,46.31378962444276,1,3,Yes,Yes
Own,Mobile,Returning,1975,0.8092414262866431,Apartment,Mixed,290151.5503310611,1844.7000867988713,link click,64.81863004433364,534.0067184598466,149.38438061043965,1,8,No,No
Own,Mobile,New,1947,0.3229893851891554,Apartment,Frame,300355.3730962807,1700.051343753199,link click,158.60032037051678,161.20240027792173,268.7895561462514,2,3,No,Yes
Own,Mobile,Returning,2021,0.4581382304956622,Condo,Frame,421777.0947439482,3289.288707112677,link click,88.53407772942282,413.2589002448667,303.4040944176055,4,5,Yes,Yes
